Xpath,Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/CashGrantAmt,USAmountType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/DescriptionOfNonCashAssistance,LineExplanationType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/EINOfRecipient,EINType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/City,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/CityNm,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/Country,CountryType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/CountryCd,CountryType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ForeignPostalCd,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/PostalCode,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrState,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrStateNm,TextType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSection,ShortDescriptionType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/IRCSectionDesc,ShortDescriptionType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/MethodOfValuation,LineExplanationType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/NonCashAssistanceAmt,USAmountType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/NonCashAssistanceDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrant,ShortExplanationType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt,ShortExplanationType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientEIN,EINType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientNameBusiness/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/RecipientNameBusiness/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/City,CityType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/CityNm,CityType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/State,StateType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990ScheduleI/RecipientTable/ValuationMethodUsedDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleI/RecordsMaintained,BooleanType
/Return/ReturnData/IRS990ScheduleI/SupplementalInformationDetail/ExplanationTxt,ExplanationType
/Return/ReturnData/IRS990ScheduleI/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleI/Total501c3OrgCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleI/TotalNbrOf501C3AndGovtGrants,IntegerNNType
/Return/ReturnData/IRS990ScheduleI/TotalNbrOfOtherOrganizations,IntegerNNType
/Return/ReturnData/IRS990ScheduleI/TotalOtherOrgCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleJ/AnyNonFixedPayments,BooleanType
/Return/ReturnData/IRS990ScheduleJ/AnyNonFixedPaymentsInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/BoardOrCommitteeApproval,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/BoardOrCommitteeApprovalInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/ClubDuesOrFees,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/ClubDuesOrFeesInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/CompBasedNetEarningsFilingOrg,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBasedNetEarningsRelateOrgs,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBasedOnRevenueOfFilingOrg,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBasedOnRevenueOfFlngOrgInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBasedOnRevenueRelatedOrgs,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBsdNetEarnsFlngOrgInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBsdNetEarnsRltdOrgsInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompBsdOnRevRelatedOrgsInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/CompensationCommittee,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/CompensationCommitteeInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/CompensationSurvey,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/CompensationSurveyInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/DiscretionarySpendingAccount,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/DiscretionarySpendingAcctInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/EquityBasedCompArrangement,BooleanType
/Return/ReturnData/IRS990ScheduleJ/EquityBasedCompArrngmInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/FirstClassOrCharterTravel,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/FirstClassOrCharterTravelInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/Form990OfOtherOrganizations,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/Form990OfOtherOrganizationsInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/BaseCompensationFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/BonusFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/BonusRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/CompBasedOnRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/CompReportPrior990FilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/CompReportPrior990RelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/DeferredCompFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/DeferredCompRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/NameBusiness/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/NameBusiness/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/NamePerson,PersonNameType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/NontaxableBenefitsFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/NontaxableBenefitsRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/OtherCompensationFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/OtherCompensationRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/TotalCompensationFilingOrg,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartII/TotalCompensationRelatedOrgs,USAmountType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartIII/Explanation,ExplanationType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartIII/Identifier,LineExplanationType
/Return/ReturnData/IRS990ScheduleJ/Form990ScheduleJPartIII/ReturnReference,LineExplanationType
/Return/ReturnData/IRS990ScheduleJ/HousingAllowanceOrResidence,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/HousingAllowanceOrResidenceInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/IdemnificationGrossUpPayments,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/IdemnificationGrossUpPmtsInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/IndependentConsultant,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/IndependentConsultantInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/InitialContractException,BooleanType
/Return/ReturnData/IRS990ScheduleJ/InitialContractExceptionInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/PaymentsForUseOfResidence,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/PaymentsForUseOfResidenceInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/PersonalServices,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/PersonalServicesInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/RebuttablePresumptionProcedure,BooleanType
/Return/ReturnData/IRS990ScheduleJ/RebuttablePresumptionProcInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BaseCompensationFilingOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusFilingOrganizationAmount,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusRelatedOrganizationsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompensationBasedOnRltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompReportPrior990FilingOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompReportPrior990RltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompensationFlngOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompRltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsFilingOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsRltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationFilingOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationRltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/PersonNm,PersonNameType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TitleTxt,LineExplanationType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TotalCompensationFilingOrgAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TotalCompensationRltdOrgsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleJ/SeverancePayment,BooleanType
/Return/ReturnData/IRS990ScheduleJ/SeverancePaymentInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/SubstantiationRequired,BooleanType
/Return/ReturnData/IRS990ScheduleJ/SubstantiationRequiredInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/SupplementalInformationDetail/ExplanationTxt,ExplanationType
/Return/ReturnData/IRS990ScheduleJ/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleJ/SupplementalNonqualRetirePlan,BooleanType
/Return/ReturnData/IRS990ScheduleJ/SupplementalNonqualRtrPlanInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/TravelForCompanions,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/TravelForCompanionsInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/WrittenEmploymentContract,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/WrittenEmploymentContractInd,CheckboxType
/Return/ReturnData/IRS990ScheduleJ/WrittenPolicyRefTAndEExpnssInd,BooleanType
/Return/ReturnData/IRS990ScheduleJ/WrittenPolicyReTAndEExpenses,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/CUSIPNumber,CUSIPNumberType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/DateIssued,DateType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/Defeased,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/DescriptionOfPurpose,LineExplanationType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/IssuePrice,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/IssuerEIN,EINType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/IssuerName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/IssuerName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/OnBehalfOfIssuer,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartI/PoolFinancing,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AdequateBooksAndRecdsMaintaind,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AdvanceRefunding,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountBondDefeased,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountDefeased,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountInReserveFund,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountRetired,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/AmountUnspent,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CapitalExpenditures,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CapitalizedInterest,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CreditEnhancement,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/CurrentRefunding,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/FinalAllocationMade,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/IssuanceCostsFromProceeds,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/OtherSpentProceeds,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/RefundingEscrow,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/TotalProceeds,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/WorkingCapitalExpenditures,USAmountType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartII/YearOfSubstCompletion,YearType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/AnyLeaseArrangements,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/AnyResearchAgreements,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/BondCounselRoutinelyEngaged,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/MngmentCntrctBondFinancdPrprty,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/OwningBondFinancedProperty,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/PercentageOfPrvtBusinessReUBI,RatioType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/PostIssuanceComplianceProcdrs,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/PrcntgePrvtBusinessUseByOthers,RatioType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIII/TotalPrivateBusinessUse,RatioType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/ExceptionToRebate,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/Form8038TFiled,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/GrossProceedsInvested,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/GrossProceedsInvestedInGIC,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/HedgeIdentifiedInBooksAndRecds,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/HedgeTerminated,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/NameOfGICProvider/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/NameOfGICProvider/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/NameOfHedgeProvider/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/NameOfHedgeProvider/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/RegulatorySafeHarborSatisfied,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/SuperintegratedHedge,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/TermOfGIC,RatioType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/TermOfHedge,RatioType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartIV/VariableRateIssue,BooleanType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartV/Explanation,ExplanationType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartV/Identifier,LineExplanationType
/Return/ReturnData/IRS990ScheduleK/Form990ScheduleKPartV/ReturnReference,LineExplanationType
/Return/ReturnData/IRS990ScheduleK/ProceduresCorrectiveActionGrp/BondReferenceCd,StringType
/Return/ReturnData/IRS990ScheduleK/ProceduresCorrectiveActionGrp/ProceduresCorrectiveActionInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/SupplementalInformationDetail/ExplanationTxt,ExplanationType
/Return/ReturnData/IRS990ScheduleK/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,StringType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeTerminatedInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RegulatorySafeHarborStsfdInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/SuperintegratedHedgeInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfGICPct,LargeRatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfHedgePct,LargeRatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,DateType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,EINType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,StringType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,CUSIPNumberType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,USAmountType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyResearchAgreementsInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondIssMeetPrvtSecPymtTestInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,StringType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropPct,RatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/OwningBondFinancedPropertyInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,RatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,RatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ProcsNonqualifiedBondRemdtdInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/RemedialActionTakenInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,RatioType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,USAmountType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,StringType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,USAmountType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,USAmountType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,USAmountType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,BooleanType
/Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,USAmountType
